event_date,currency,central_rate,cash,bank_transfer,sell_price
20240325,THB,0.0,627.55,667.55,695.55
20240325,USD,24.015,24.515,24.555,24.975
20240323,NOK,0.0,0.0,2.223,2.343
20240323,THB,0.0,628.01,668.01,696.01
20240323,SGD,0.0,17.812,17.822,18.622
20240323,AUD,0.0,15.821,15.841,16.441
20240323,SEK,0.0,0.0,2.269,2.404
20240323,NZD,0.0,14.588,14.598,15.178
20240323,USD,24.003,24.525,24.565,24.985
20240323,LAK,0.0,0.0,0.68,1.38
20240323,EUR,0.0,25.914,26.124,27.414
20240323,KRW,0.0,16.23,16.43,20.23
20240323,CAD,0.0,17.896,17.906,18.606
20240323,CNY,0.0,0.0,3.357,3.497
20240323,DKK,0.0,0.0,3.5,3.67
20240323,CHF,0.0,27.075,27.095,28.045
20240323,GBP,0.0,30.664,30.674,31.844
20240323,HKD,0.0,3.037,3.047,3.242
20240323,JPY,0.0,159.4,159.55,169.1
20240322,AUD,0.0,15.826,15.846,16.446
20240322,HKD,0.0,3.038,3.048,3.243
20240322,CAD,0.0,17.902,17.912,18.612
20240322,CHF,0.0,27.051,27.071,28.021
20240322,CNY,0.0,0.0,3.357,3.497
20240322,DKK,0.0,0.0,3.501,3.671
20240322,EUR,0.0,25.922,26.132,27.422
20240322,GBP,0.0,30.652,30.662,31.832
20240322,NZD,0.0,14.593,14.603,15.183
20240322,JPY,0.0,159.44,159.59,169.14
20240322,KRW,0.0,16.24,16.44,20.24
20240322,LAK,0.0,0.0,0.68,1.38
20240322,NOK,0.0,0.0,2.224,2.344
20240322,SEK,0.0,0.0,2.27,2.405
20240322,SGD,0.0,17.801,17.811,18.611
20240322,USD,24.003,24.525,24.565,24.985
20240322,THB,0.0,627.82,667.82,695.82
20240321,DKK,0.0,0.0,3.52,3.69
20240321,AUD,0.0,15.973,15.993,16.593
20240321,CNY,0.0,0.0,3.373,3.513
20240321,CHF,0.0,27.061,27.081,28.031
20240321,USD,24.005,24.54,24.58,25.0
20240321,THB,0.0,630.3,670.3,698.3
20240321,SGD,0.0,17.89,17.9,18.7
20240321,SEK,0.0,0.0,2.296,2.431
20240321,NZD,0.0,14.729,14.739,15.319
20240321,NOK,0.0,0.0,2.245,2.368
20240321,LAK,0.0,0.0,0.69,1.39
20240321,KRW,0.0,16.38,16.58,20.38
20240321,JPY,0.0,159.25,159.4,168.95
20240321,HKD,0.0,3.04,3.05,3.245
20240321,GBP,0.0,30.843,30.853,32.023
20240321,EUR,0.0,26.064,26.274,27.564
20240321,CAD,0.0,18.01,18.02,18.72
20240320,THB,0.0,632.1,672.1,700.1
20240320,AUD,0.0,15.865,15.885,16.485
20240320,KRW,0.0,16.31,16.51,20.31
20240320,CAD,0.0,17.964,17.974,18.674
20240320,USD,23.999,24.53,24.57,24.99
20240320,SGD,0.0,17.882,17.892,18.692
20240320,SEK,0.0,0.0,2.291,2.426
20240320,NOK,0.0,0.0,2.246,2.366
20240320,LAK,0.0,0.0,0.69,1.39
20240320,NZD,0.0,14.702,14.712,15.292
20240320,JPY,0.0,159.27,159.42,168.97
20240320,HKD,0.0,3.037,3.047,3.242
20240320,GBP,0.0,30.953,30.963,32.133
20240320,EUR,0.0,26.046,26.256,27.546
20240320,DKK,0.0,0.0,3.518,3.688
20240320,CNY,0.0,0.0,3.372,3.512
20240320,CHF,0.0,27.293,27.313,28.263
20240319,LAK,0.0,0.0,0.69,1.39
20240319,CNY,0.0,0.0,3.366,3.506
20240319,DKK,0.0,0.0,3.513,3.683
20240319,EUR,0.0,26.01,26.22,27.51
20240319,GBP,0.0,30.914,30.924,32.094
20240319,HKD,0.0,3.033,3.043,3.238
20240319,JPY,0.0,159.91,160.06,169.61
20240319,KRW,0.0,16.29,16.49,20.29
20240319,CAD,0.0,17.922,17.932,18.632
20240319,NOK,0.0,0.0,2.244,2.364
20240319,NZD,0.0,14.714,14.724,15.304
20240319,SEK,0.0,0.0,2.296,2.431
20240319,SGD,0.0,17.874,17.884,18.684
20240319,THB,0.0,633.08,673.08,701.08
20240319,USD,23.992,24.49,24.53,24.95
20240319,AUD,0.0,15.836,15.856,16.456
20240319,CHF,0.0,27.334,27.354,28.304
20240318,LAK,0.0,0.0,0.69,1.39
20240318,CAD,0.0,17.946,17.956,18.656
20240318,NOK,0.0,0.0,2.24,2.36
20240318,CHF,0.0,27.367,27.387,28.337
20240318,USD,23.994,24.478,24.518,24.938
20240318,THB,0.0,633.88,673.88,701.88
20240318,SGD,0.0,17.902,17.912,18.712
20240318,SEK,0.0,0.0,2.293,2.428
20240318,NZD,0.0,14.779,14.789,15.369
20240318,AUD,0.0,15.89,15.91,16.51
20240318,KRW,0.0,16.31,16.51,20.31
20240318,HKD,0.0,3.032,3.042,3.237
20240318,GBP,0.0,30.9,30.91,32.08
20240318,EUR,0.0,26.024,26.234,27.524
20240318,DKK,0.0,0.0,3.515,3.685
20240318,CNY,0.0,0.0,3.365,3.505
20240318,JPY,0.0,161.56,161.71,171.26
20240316,HKD,0.0,3.031,3.041,3.236
20240316,SEK,0.0,0.0,2.313,2.448
20240316,NZD,0.0,14.78,14.79,15.37
20240316,NOK,0.0,0.0,2.251,2.371
20240316,LAK,0.0,0.0,0.69,1.39
20240316,KRW,0.0,16.38,16.58,20.38
20240316,DKK,0.0,0.0,3.521,3.691
20240316,GBP,0.0,30.946,30.956,32.126
20240316,EUR,0.0,26.066,26.276,27.566
20240316,CNY,0.0,0.0,3.366,3.506
20240316,CHF,0.0,27.462,27.482,28.432
20240316,CAD,0.0,17.95,17.96,18.66
20240316,AUD,0.0,15.904,15.924,16.524
20240316,THB,0.0,636.38,676.38,704.38
20240316,SGD,0.0,17.925,17.935,18.735
20240316,JPY,0.0,161.72,161.87,171.42
20240316,USD,23.979,24.478,24.518,24.938
20240315,CAD,0.0,17.964,17.974,18.674
20240315,NOK,0.0,0.0,2.252,2.372
20240315,AUD,0.0,15.92,15.94,16.54
20240315,USD,23.979,24.478,24.518,24.938
20240315,THB,0.0,635.8,675.8,703.8
20240315,SGD,0.0,17.928,17.938,18.738
20240315,SEK,0.0,0.0,2.312,2.447
20240315,NZD,0.0,14.796,14.806,15.386
20240315,LAK,0.0,0.0,0.69,1.39
20240315,CHF,0.0,27.469,27.489,28.439
20240315,KRW,0.0,16.37,16.57,20.37
20240315,HKD,0.0,3.031,3.041,3.236
20240315,GBP,0.0,30.932,30.942,32.112
20240315,EUR,0.0,26.066,26.276,27.566
20240315,DKK,0.0,0.0,3.521,3.691
20240315,CNY,0.0,0.0,3.366,3.506
20240315,JPY,0.0,161.69,161.84,171.39
20240314,AUD,0.0,15.949,15.969,16.569
20240314,USD,23.967,24.44,24.48,24.9
20240314,HKD,0.0,3.026,3.036,3.231
20240314,CAD,0.0,17.959,17.969,18.669
20240314,CHF,0.0,27.446,27.466,28.416
20240314,CNY,0.0,0.0,3.362,3.502
20240314,DKK,0.0,0.0,3.516,3.686
20240314,EUR,0.0,26.032,26.242,27.532
20240314,GBP,0.0,30.935,30.945,32.115
20240314,THB,0.0,637.05,677.05,705.05
20240314,JPY,0.0,162.48,162.63,172.18
20240314,LAK,0.0,0.0,0.69,1.39
20240314,NOK,0.0,0.0,2.26,2.38
20240314,NZD,0.0,14.897,14.907,15.487
20240314,SEK,0.0,0.0,2.317,2.452
20240314,SGD,0.0,17.926,17.936,18.736
20240314,KRW,0.0,16.46,16.66,20.46
20240313,JPY,0.0,162.86,163.01,172.56
20240313,USD,23.957,24.425,24.465,24.885
20240313,THB,0.0,639.44,679.44,707.44
20240313,SGD,0.0,17.965,17.975,18.775
20240313,SEK,0.0,0.0,2.338,2.473
20240313,NZD,0.0,14.937,14.947,15.527
20240313,NOK,0.0,0.0,2.276,2.396
20240313,LAK,0.0,0.0,0.69,1.39
20240313,KRW,0.0,16.56,16.76,20.56
20240313,HKD,0.0,3.024,3.034,3.229
20240313,GBP,0.0,31.023,31.033,32.203
20240313,EUR,0.0,26.149,26.359,27.649
20240313,CNY,0.0,0.0,3.363,3.503
20240313,CHF,0.0,27.593,27.613,28.563
20240313,CAD,0.0,18.011,18.021,18.721
20240313,AUD,0.0,16.022,16.042,16.642
20240313,DKK,0.0,0.0,3.532,3.702
20240312,JPY,0.0,162.61,162.76,172.31
20240312,AUD,0.0,15.935,15.955,16.555
20240312,CAD,0.0,17.94,17.95,18.65
20240312,CHF,0.0,27.536,27.556,28.506
20240312,CNY,0.0,0.0,3.361,3.501
20240312,DKK,0.0,0.0,3.518,3.688
20240312,EUR,0.0,26.039,26.249,27.539
20240312,GBP,0.0,30.93,30.94,32.11
20240312,HKD,0.0,3.019,3.029,3.224
20240312,KRW,0.0,16.57,16.77,20.57
20240312,NOK,0.0,0.0,2.258,2.378
20240312,NZD,0.0,14.88,14.89,15.47
20240312,SEK,0.0,0.0,2.33,2.465
20240312,SGD,0.0,17.927,17.937,18.737
20240312,THB,0.0,636.43,676.43,704.43
20240312,USD,23.955,24.39,24.43,24.85
20240312,LAK,0.0,0.0,0.69,1.39
20240311,JPY,0.0,163.61,163.76,173.31
20240311,CHF,0.0,27.541,27.561,28.511
20240311,CNY,0.0,0.0,3.36,3.5
20240311,DKK,0.0,0.0,3.521,3.691
20240311,EUR,0.0,26.064,26.274,27.564
20240311,GBP,0.0,31.006,31.016,32.186
20240311,HKD,0.0,3.021,3.031,3.226
20240311,NOK,0.0,0.0,2.276,2.396
20240311,KRW,0.0,16.58,16.78,20.58
20240311,LAK,0.0,0.0,0.69,1.39
20240311,AUD,0.0,15.968,15.988,16.588
20240311,NZD,0.0,14.947,14.957,15.537
20240311,SEK,0.0,0.0,2.332,2.467
20240311,SGD,0.0,17.957,17.967,18.767
20240311,THB,0.0,642.36,682.36,710.36
20240311,CAD,0.0,17.966,17.976,18.676
20240311,USD,23.972,24.39,24.43,24.85
20240309,USD,23.996,24.393,24.433,24.853
20240309,GBP,0.0,31.128,31.138,32.308
20240309,AUD,0.0,16.013,16.033,16.633
20240309,CAD,0.0,17.971,17.981,18.681
20240309,CHF,0.0,27.556,27.576,28.526
20240309,CNY,0.0,0.0,3.359,3.499
20240309,DKK,0.0,0.0,3.526,3.696
20240309,EUR,0.0,26.096,26.306,27.596
20240309,HKD,0.0,3.021,3.031,3.226
20240309,THB,0.0,643.61,683.61,711.61
20240309,JPY,0.0,163.35,163.5,173.05
20240309,KRW,0.0,16.51,16.71,20.51
20240309,LAK,0.0,0.0,0.68,1.38
20240309,NOK,0.0,0.0,2.284,2.404
20240309,NZD,0.0,14.958,14.968,15.548
20240309,SGD,0.0,17.947,17.957,18.757
20240309,SEK,0.0,0.0,2.34,2.475
20240308,JPY,0.0,163.16,163.31,172.86
20240308,THB,0.0,642.92,682.92,710.92
20240308,USD,23.996,24.393,24.433,24.853
20240308,SGD,0.0,17.954,17.964,18.764
20240308,SEK,0.0,0.0,2.34,2.475
20240308,NZD,0.0,14.962,14.972,15.552
20240308,NOK,0.0,0.0,2.287,2.407
20240308,LAK,0.0,0.0,0.68,1.38
20240308,KRW,0.0,16.52,16.72,20.52
20240308,HKD,0.0,3.021,3.031,3.226
20240308,GBP,0.0,31.12,31.13,32.3
20240308,EUR,0.0,26.111,26.321,27.611
20240308,DKK,0.0,0.0,3.528,3.698
20240308,CNY,0.0,0.0,3.359,3.499
20240308,CHF,0.0,27.593,27.613,28.563
20240308,CAD,0.0,17.982,17.992,18.692
20240308,AUD,0.0,16.006,16.026,16.626
20240307,USD,24.012,24.435,24.475,24.895
20240307,CAD,0.0,18.019,18.029,18.729
20240307,KRW,0.0,16.43,16.63,20.43
20240307,THB,0.0,641.38,681.38,709.38
20240307,SGD,0.0,17.945,17.955,18.755
20240307,SEK,0.0,0.0,2.336,2.471
20240307,NZD,0.0,14.976,14.986,15.566
20240307,NOK,0.0,0.0,2.288,2.408
20240307,LAK,0.0,0.0,0.69,1.39
20240307,JPY,0.0,162.6,162.75,172.3
20240307,HKD,0.0,3.026,3.036,3.231
20240307,GBP,0.0,31.016,31.026,32.196
20240307,EUR,0.0,26.126,26.336,27.626
20240307,DKK,0.0,0.0,3.53,3.7
20240307,CNY,0.0,0.0,3.362,3.502
20240307,CHF,0.0,27.584,27.604,28.554
20240307,AUD,0.0,16.02,16.04,16.64
20240306,THB,0.0,638.82,678.82,706.82
20240306,USD,24.017,24.41,24.45,24.87
20240306,AUD,0.0,15.88,15.9,16.5
20240306,JPY,0.0,160.89,161.04,170.59
20240306,CAD,0.0,17.936,17.946,18.646
20240306,CHF,0.0,27.433,27.453,28.403
20240306,CNY,0.0,0.0,3.356,3.496
20240306,DKK,0.0,0.0,3.517,3.687
20240306,GBP,0.0,30.865,30.875,32.045
20240306,HKD,0.0,3.022,3.032,3.227
20240306,EUR,0.0,26.023,26.233,27.523
20240306,KRW,0.0,16.34,16.54,20.34
20240306,LAK,0.0,0.0,0.69,1.39
20240306,NOK,0.0,0.0,2.271,2.391
20240306,NZD,0.0,14.854,14.864,15.444
20240306,SEK,0.0,0.0,2.32,2.455
20240306,SGD,0.0,17.866,17.876,18.676
20240305,LAK,0.0,0.0,0.69,1.39
20240305,CHF,0.0,27.419,27.439,28.389
20240305,CNY,0.0,0.0,3.361,3.501
20240305,DKK,0.0,0.0,3.508,3.678
20240305,EUR,0.0,25.963,26.173,27.463
20240305,GBP,0.0,30.842,30.852,32.022
20240305,HKD,0.0,3.026,3.036,3.231
20240305,JPY,0.0,160.24,160.39,169.94
20240305,KRW,0.0,16.3,16.5,20.3
20240305,NOK,0.0,0.0,2.261,2.381
20240305,NZD,0.0,14.782,14.792,15.372
20240305,SEK,0.0,0.0,2.306,2.441
20240305,SGD,0.0,17.832,17.842,18.642
20240305,THB,0.0,636.76,676.76,704.76
20240305,USD,24.012,24.44,24.48,24.9
20240305,AUD,0.0,15.753,15.773,16.373
20240305,CAD,0.0,17.879,17.889,18.589
20240304,HKD,0.0,3.024,3.034,3.229
20240304,AUD,0.0,15.766,15.786,16.386
20240304,JPY,0.0,159.78,159.93,169.48
20240304,USD,24.004,24.425,24.465,24.885
20240304,CAD,0.0,17.884,17.894,18.594
20240304,SEK,0.0,0.0,2.308,2.443
20240304,NZD,0.0,14.792,14.802,15.382
20240304,NOK,0.0,0.0,2.259,2.379
20240304,LAK,0.0,0.0,0.69,1.39
20240304,KRW,0.0,16.34,16.54,20.34
20240304,SGD,0.0,17.815,17.825,18.625
20240304,THB,0.0,637.21,677.21,705.21
20240304,GBP,0.0,30.77,30.78,31.95
20240304,EUR,0.0,25.937,26.147,27.437
20240304,DKK,0.0,0.0,3.505,3.675
20240304,CHF,0.0,27.382,27.402,28.352
20240304,CNY,0.0,0.0,3.358,3.498
20240302,LAK,0.0,0.0,0.69,1.39
20240302,SGD,0.0,17.776,17.786,18.586
20240302,SEK,0.0,0.0,2.314,2.449
20240302,NZD,0.0,14.804,14.814,15.394
20240302,NOK,0.0,0.0,2.263,2.383
20240302,CNY,0.0,0.0,3.355,3.495
20240302,KRW,0.0,16.31,16.51,20.31
20240302,CHF,0.0,27.377,27.397,28.347
20240302,HKD,0.0,3.019,3.029,3.224
20240302,GBP,0.0,30.627,30.637,31.807
20240302,EUR,0.0,25.858,26.068,27.358
20240302,DKK,0.0,0.0,3.495,3.665
20240302,USD,24.002,24.4,24.44,24.86
20240302,JPY,0.0,160.0,160.15,169.7
20240302,AUD,0.0,15.76,15.78,16.38
20240302,THB,0.0,634.4,674.4,702.4
20240302,CAD,0.0,17.87,17.88,18.58
20240301,CAD,0.0,17.872,17.882,18.582
20240301,NOK,0.0,0.0,2.261,2.381
20240301,USD,24.002,24.4,24.44,24.86
20240301,THB,0.0,634.01,674.01,702.01
20240301,SGD,0.0,17.77,17.78,18.58
20240301,SEK,0.0,0.0,2.312,2.447
20240301,NZD,0.0,14.784,14.794,15.374
20240301,LAK,0.0,0.0,0.68,1.38
20240301,AUD,0.0,15.767,15.787,16.387
20240301,KRW,0.0,16.28,16.48,20.28
20240301,JPY,0.0,159.9,160.05,169.6
20240301,GBP,0.0,30.59,30.6,31.77
20240301,EUR,0.0,25.824,26.034,27.324
20240301,DKK,0.0,0.0,3.49,3.66
20240301,CNY,0.0,0.0,3.355,3.495
20240301,CHF,0.0,27.324,27.344,28.294
20240301,HKD,0.0,3.018,3.028,3.223
