event_date,currency,central_rate,cash,bank_transfer,sell_price
20240523,KRW,0.0,16.84,17.64,20.44
20240523,JPY,0.0,159.02,159.02,166.97
20240523,HKD,0.0,3.188,3.203,3.338
20240523,CAD,0.0,18.35,18.45,19.0
20240523,EUR,0.0,27.109,27.144,28.404
20240523,CHF,0.0,27.372,27.477,28.277
20240523,NOK,0.0,0.0,2.323,2.433
20240523,LAK,0.0,0.0,0.9,1.26
20240523,AUD,0.0,16.612,16.712,17.162
20240523,DKK,0.0,0.0,3.645,3.775
20240523,NZD,0.0,15.303,15.353,15.87
20240523,USD,24.258,25.257,25.257,25.47
20240523,THB,0.0,644.54,688.88,712.54
20240523,CNY,0.0,0.0,3.477,3.587
20240523,SEK,0.0,0.0,2.323,2.433
20240523,SGD,0.0,18.403,18.503,19.233
20240522,CAD,0.0,18.41,18.51,19.06
20240522,NOK,0.0,0.0,2.336,2.416
20240522,USD,24.254,25.22,25.263,25.466
20240522,THB,0.0,650.27,694.61,718.27
20240522,SGD,0.0,18.423,18.523,19.253
20240522,SEK,0.0,0.0,2.329,2.439
20240522,NZD,0.0,15.283,15.333,15.85
20240522,LAK,0.0,0.0,0.9,1.26
20240522,CHF,0.0,27.475,27.58,28.38
20240522,KRW,0.0,16.86,17.66,20.46
20240522,AUD,0.0,16.711,16.811,17.261
20240522,HKD,0.0,3.186,3.201,3.336
20240522,GBP,0.0,31.926,31.976,32.936
20240522,EUR,0.0,27.147,27.182,28.442
20240522,DKK,0.0,0.0,3.651,3.781
20240522,CNY,0.0,0.0,3.475,3.585
20240522,JPY,0.0,159.23,159.23,167.18
20240521,LAK,0.0,0.0,0.9,1.26
20240521,CNY,0.0,0.0,3.475,3.585
20240521,USD,24.251,25.22,25.263,25.463
20240521,THB,0.0,650.27,694.61,718.27
20240521,SGD,0.0,18.423,18.523,19.253
20240521,SEK,0.0,0.0,2.329,2.439
20240521,NZD,0.0,15.283,15.333,15.85
20240521,NOK,0.0,0.0,2.336,2.416
20240521,KRW,0.0,16.86,17.66,20.46
20240521,JPY,0.0,159.23,159.23,167.18
20240521,HKD,0.0,3.186,3.201,3.336
20240521,GBP,0.0,31.926,31.976,32.936
20240521,EUR,0.0,27.147,27.182,28.442
20240521,CHF,0.0,27.475,27.58,28.38
20240521,DKK,0.0,0.0,3.651,3.781
20240521,CAD,0.0,18.41,18.51,19.06
20240521,AUD,0.0,16.711,16.811,17.261
20240520,NZD,0.0,15.284,15.294,15.874
20240520,JPY,0.0,158.72,158.87,168.42
20240520,USD,24.247,25.15,25.15,25.459
20240520,THB,0.0,651.53,691.53,719.53
20240520,SGD,0.0,18.318,18.328,19.128
20240520,SEK,0.0,0.0,2.303,2.438
20240520,NOK,0.0,0.0,2.298,2.418
20240520,LAK,0.0,0.0,0.7,1.4
20240520,KRW,0.0,16.5,16.7,20.5
20240520,HKD,0.0,3.131,3.141,3.336
20240520,GBP,0.0,31.77,31.78,32.95
20240520,EUR,0.0,26.767,26.977,28.267
20240520,DKK,0.0,0.0,3.613,3.783
20240520,CNY,0.0,0.0,3.445,3.585
20240520,CHF,0.0,27.431,27.451,28.401
20240520,CAD,0.0,18.363,18.373,19.073
20240520,AUD,0.0,16.652,16.672,17.272
20240518,USD,24.239,25.165,25.165,25.45
20240518,GBP,0.0,31.758,31.768,32.938
20240518,EUR,0.0,26.804,27.014,28.304
20240518,DKK,0.0,0.0,3.617,3.787
20240518,THB,0.0,652.14,692.14,720.14
20240518,CHF,0.0,27.469,27.489,28.439
20240518,CAD,0.0,18.384,18.394,19.094
20240518,AUD,0.0,16.71,16.73,17.33
20240518,JPY,0.0,159.26,159.41,168.96
20240518,HKD,0.0,3.131,3.141,3.336
20240518,CNY,0.0,0.0,3.452,3.592
20240518,KRW,0.0,16.61,16.81,20.61
20240518,NOK,0.0,0.0,2.302,2.422
20240518,NZD,0.0,15.345,15.355,15.935
20240518,SGD,0.0,18.349,18.359,19.159
20240518,SEK,0.0,0.0,2.3,2.435
20240518,LAK,0.0,0.0,0.7,1.4
20240517,SEK,0.0,0.0,2.301,2.436
20240517,DKK,0.0,0.0,3.617,3.787
20240517,CNY,0.0,0.0,3.452,3.592
20240517,CHF,0.0,27.511,27.531,28.481
20240517,CAD,0.0,18.376,18.386,19.086
20240517,AUD,0.0,16.693,16.713,17.313
20240517,USD,24.239,25.165,25.165,25.45
20240517,THB,0.0,652.14,692.14,720.14
20240517,SGD,0.0,18.357,18.367,19.167
20240517,EUR,0.0,26.801,27.011,28.301
20240517,NZD,0.0,15.34,15.35,15.93
20240517,LAK,0.0,0.0,0.7,1.4
20240517,KRW,0.0,16.59,16.79,20.59
20240517,GBP,0.0,31.769,31.779,32.949
20240517,HKD,0.0,3.131,3.141,3.336
20240517,JPY,0.0,159.37,159.52,169.07
20240517,NOK,0.0,0.0,2.301,2.421
20240516,SGD,0.0,18.353,18.363,19.163
20240516,AUD,0.0,16.676,16.696,17.296
20240516,CHF,0.0,27.615,27.635,28.585
20240516,CNY,0.0,0.0,3.455,3.595
20240516,USD,24.24,25.167,25.167,25.452
20240516,THB,0.0,649.96,689.96,717.96
20240516,NZD,0.0,15.311,15.321,15.901
20240516,SEK,0.0,0.0,2.304,2.439
20240516,NOK,0.0,0.0,2.299,2.419
20240516,LAK,0.0,0.0,0.7,1.4
20240516,KRW,0.0,16.68,16.88,20.68
20240516,JPY,0.0,159.64,159.79,169.34
20240516,HKD,0.0,3.132,3.142,3.337
20240516,GBP,0.0,31.7,31.71,32.88
20240516,EUR,0.0,26.812,27.022,28.312
20240516,DKK,0.0,0.0,3.619,3.789
20240516,CAD,0.0,18.381,18.391,19.091
20240515,AUD,0.0,16.667,16.687,17.287
20240515,KRW,0.0,16.56,16.76,20.56
20240515,USD,24.269,25.155,25.155,25.482
20240515,THB,0.0,646.06,686.06,714.06
20240515,SGD,0.0,18.334,18.344,19.144
20240515,SEK,0.0,0.0,2.304,2.439
20240515,NZD,0.0,15.269,15.279,15.859
20240515,NOK,0.0,0.0,2.296,2.416
20240515,LAK,0.0,0.0,0.7,1.4
20240515,CAD,0.0,18.381,18.391,19.091
20240515,JPY,0.0,159.94,160.09,169.64
20240515,GBP,0.0,31.657,31.667,32.837
20240515,EUR,0.0,26.778,26.988,28.278
20240515,DKK,0.0,0.0,3.614,3.784
20240515,CNY,0.0,0.0,3.453,3.593
20240515,CHF,0.0,27.633,27.653,28.603
20240515,HKD,0.0,3.127,3.137,3.332
20240514,KRW,0.0,16.4,16.6,20.4
20240514,CHF,0.0,27.523,27.543,28.493
20240514,CNY,0.0,0.0,3.446,3.586
20240514,DKK,0.0,0.0,3.597,3.767
20240514,EUR,0.0,26.651,26.861,28.151
20240514,GBP,0.0,31.445,31.455,32.625
20240514,HKD,0.0,3.126,3.136,3.331
20240514,JPY,0.0,158.27,158.42,167.97
20240514,NZD,0.0,15.082,15.092,15.672
20240514,LAK,0.0,0.0,0.69,1.39
20240514,NOK,0.0,0.0,2.269,2.389
20240514,SEK,0.0,0.0,2.274,2.409
20240514,SGD,0.0,18.245,18.255,19.055
20240514,THB,0.0,641.95,681.95,709.95
20240514,USD,24.269,25.155,25.155,25.482
20240514,AUD,0.0,16.518,16.538,17.138
20240514,CAD,0.0,18.311,18.321,19.021
20240513,SGD,0.0,18.238,18.248,19.048
20240513,HKD,0.0,3.126,3.136,3.331
20240513,NOK,0.0,0.0,2.274,2.394
20240513,CHF,0.0,27.515,27.535,28.485
20240513,CNY,0.0,0.0,3.447,3.587
20240513,DKK,0.0,0.0,3.591,3.761
20240513,EUR,0.0,26.605,26.815,28.105
20240513,GBP,0.0,31.4,31.41,32.58
20240513,JPY,0.0,158.66,158.81,168.36
20240513,KRW,0.0,16.42,16.62,20.42
20240513,LAK,0.0,0.0,0.7,1.4
20240513,NZD,0.0,15.049,15.059,15.639
20240513,SEK,0.0,0.0,2.274,2.409
20240513,THB,0.0,638.36,678.36,706.36
20240513,USD,24.266,25.155,25.155,25.479
20240513,AUD,0.0,16.496,16.516,17.116
20240513,CAD,0.0,18.293,18.303,19.003
20240510,EUR,0.0,26.954,26.989,28.249
20240510,GBP,0.0,31.458,31.508,32.468
20240510,HKD,0.0,3.179,3.194,3.329
20240510,JPY,0.0,160.21,160.21,168.16
20240510,CAD,0.0,18.346,18.446,18.996
20240510,DKK,0.0,0.0,3.626,3.756
20240510,CHF,0.0,27.611,27.716,28.516
20240510,LAK,0.0,0.0,0.9,1.26
20240510,AUD,0.0,16.575,16.675,17.125
20240510,CNY,0.0,0.0,3.482,3.592
20240510,KRW,0.0,16.81,17.61,20.41
20240510,SGD,0.0,18.351,18.451,19.181
20240510,NOK,0.0,0.0,2.305,2.385
20240510,SEK,0.0,0.0,2.294,2.404
20240510,THB,0.0,640.15,684.49,708.15
20240510,USD,24.271,25.225,25.225,25.484
20240510,NZD,0.0,15.09,15.14,15.657
20240509,NOK,0.0,0.0,2.26,2.38
20240509,USD,24.265,25.155,25.155,25.478
20240509,THB,0.0,638.55,678.55,706.55
20240509,SGD,0.0,18.233,18.243,19.043
20240509,SEK,0.0,0.0,2.265,2.4
20240509,NZD,0.0,15.054,15.064,15.644
20240509,KRW,0.0,16.45,16.65,20.45
20240509,LAK,0.0,0.0,0.7,1.4
20240509,AUD,0.0,16.487,16.507,17.107
20240509,JPY,0.0,159.23,159.38,168.93
20240509,HKD,0.0,3.125,3.135,3.33
20240509,GBP,0.0,31.266,31.276,32.446
20240509,EUR,0.0,26.546,26.756,28.046
20240509,DKK,0.0,0.0,3.584,3.754
20240509,CAD,0.0,18.274,18.284,18.984
20240509,CHF,0.0,27.526,27.546,28.496
20240509,CNY,0.0,0.0,3.452,3.592
20240508,CHF,0.0,27.486,27.506,28.456
20240508,USD,24.249,25.145,25.145,25.461
20240508,THB,0.0,635.56,675.56,703.56
20240508,SGD,0.0,18.2,18.21,19.01
20240508,SEK,0.0,0.0,2.258,2.393
20240508,NZD,0.0,14.996,15.006,15.586
20240508,NOK,0.0,0.0,2.252,2.372
20240508,LAK,0.0,0.0,0.7,1.4
20240508,KRW,0.0,16.43,16.63,20.43
20240508,JPY,0.0,159.32,159.47,169.02
20240508,HKD,0.0,3.123,3.133,3.328
20240508,CNY,0.0,0.0,3.449,3.589
20240508,CAD,0.0,18.211,18.221,18.921
20240508,AUD,0.0,16.408,16.428,17.028
20240508,DKK,0.0,0.0,3.574,3.744
20240508,EUR,0.0,26.469,26.679,27.969
20240508,GBP,0.0,31.211,31.221,32.391
20240507,KRW,0.0,16.52,16.72,20.52
20240507,CNY,0.0,0.0,3.449,3.589
20240507,CHF,0.0,27.481,27.501,28.451
20240507,CAD,0.0,18.223,18.233,18.933
20240507,AUD,0.0,16.464,16.484,17.084
20240507,DKK,0.0,0.0,3.579,3.749
20240507,LAK,0.0,0.0,0.7,1.4
20240507,EUR,0.0,26.51,26.72,28.01
20240507,GBP,0.0,31.279,31.289,32.459
20240507,HKD,0.0,3.118,3.128,3.323
20240507,THB,0.0,636.23,676.23,704.23
20240507,SGD,0.0,18.215,18.225,19.025
20240507,JPY,0.0,160.21,160.36,169.91
20240507,NZD,0.0,15.013,15.023,15.603
20240507,NOK,0.0,0.0,2.255,2.375
20240507,SEK,0.0,0.0,2.27,2.405
20240507,USD,24.243,25.125,25.125,25.455
20240506,THB,0.0,637.29,677.29,705.29
20240506,CAD,0.0,18.261,18.271,18.971
20240506,CHF,0.0,27.489,27.509,28.459
20240506,CNY,0.0,0.0,3.45,3.59
20240506,DKK,0.0,0.0,3.575,3.745
20240506,EUR,0.0,26.476,26.686,27.976
20240506,GBP,0.0,31.311,31.321,32.491
20240506,HKD,0.0,3.116,3.126,3.321
20240506,JPY,0.0,160.63,160.78,170.33
20240506,KRW,0.0,16.49,16.69,20.49
20240506,LAK,0.0,0.0,0.69,1.39
20240506,NOK,0.0,0.0,2.263,2.383
20240506,NZD,0.0,14.989,14.999,15.579
20240506,SEK,0.0,0.0,2.273,2.408
20240506,SGD,0.0,18.218,18.228,19.028
20240506,USD,24.245,25.095,25.095,25.457
20240506,AUD,0.0,16.486,16.506,17.106
20240504,CAD,0.0,18.235,18.245,18.945
20240504,AUD,0.0,16.456,16.476,17.076
20240504,CHF,0.0,27.506,27.526,28.476
20240504,KRW,0.0,16.52,16.72,20.52
20240504,USD,24.245,25.1,25.1,25.457
20240504,CNY,0.0,0.0,3.435,3.575
20240504,DKK,0.0,0.0,3.572,3.742
20240504,EUR,0.0,26.449,26.659,27.949
20240504,GBP,0.0,31.283,31.293,32.463
20240504,JPY,0.0,161.69,161.84,171.39
20240504,HKD,0.0,3.119,3.129,3.324
20240504,LAK,0.0,0.0,0.69,1.39
20240504,NOK,0.0,0.0,2.252,2.372
20240504,NZD,0.0,14.995,15.005,15.585
20240504,SEK,0.0,0.0,2.27,2.405
20240504,SGD,0.0,18.246,18.256,19.056
20240504,THB,0.0,637.99,677.99,705.99
20240503,GBP,0.0,31.307,31.317,32.487
20240503,CHF,0.0,27.545,27.565,28.515
20240503,CNY,0.0,0.0,3.438,3.578
20240503,DKK,0.0,0.0,3.576,3.746
20240503,EUR,0.0,26.488,26.698,27.988
20240503,NZD,0.0,15.016,15.026,15.606
20240503,HKD,0.0,3.121,3.131,3.326
20240503,JPY,0.0,162.04,162.19,171.74
20240503,KRW,0.0,16.55,16.75,20.55
20240503,LAK,0.0,0.0,0.7,1.4
20240503,NOK,0.0,0.0,2.26,2.38
20240503,USD,24.241,25.12,25.12,25.453
20240503,THB,0.0,637.41,677.41,705.41
20240503,SEK,0.0,0.0,2.275,2.41
20240503,SGD,0.0,18.26,18.27,19.07
20240503,AUD,0.0,16.477,16.497,17.097
20240503,CAD,0.0,18.257,18.267,18.967
20240502,THB,0.0,636.17,676.17,704.17
20240502,USD,24.242,25.14,25.14,25.454
20240502,EUR,0.0,26.358,26.568,27.858
20240502,GBP,0.0,31.251,31.261,32.431
20240502,HKD,0.0,3.122,3.132,3.327
20240502,JPY,0.0,161.31,161.46,171.01
20240502,KRW,0.0,16.36,16.56,20.36
20240502,LAK,0.0,0.0,0.7,1.4
20240502,NOK,0.0,0.0,2.224,2.344
20240502,NZD,0.0,14.851,14.861,15.441
20240502,SEK,0.0,0.0,2.258,2.393
20240502,SGD,0.0,18.177,18.187,18.987
20240502,AUD,0.0,16.325,16.345,16.945
20240502,CAD,0.0,18.247,18.257,18.957
20240502,DKK,0.0,0.0,3.56,3.73
20240502,CHF,0.0,27.354,27.374,28.324
20240502,CNY,0.0,0.0,3.441,3.581
20240501,AUD,0.0,16.132,16.152,16.752
20240501,CAD,0.0,18.102,18.112,18.812
20240501,USD,24.246,25.06,25.06,25.458
20240501,THB,0.0,629.65,669.65,697.65
20240501,SGD,0.0,18.016,18.026,18.826
20240501,SEK,0.0,0.0,2.232,2.367
20240501,NZD,0.0,14.691,14.701,15.281
20240501,LAK,0.0,0.0,0.69,1.39
20240501,KRW,0.0,16.1,16.3,20.1
20240501,JPY,0.0,156.54,156.69,166.24
20240501,HKD,0.0,3.109,3.119,3.314
20240501,GBP,0.0,31.071,31.081,32.251
20240501,EUR,0.0,26.19,26.4,27.69
20240501,DKK,0.0,0.0,3.537,3.707
20240501,CNY,0.0,0.0,3.429,3.569
20240501,CHF,0.0,27.023,27.043,27.993
20240501,NOK,0.0,0.0,2.205,2.325
