event_date,currency,central_rate,cash,bank_transfer,sell_price
20240427,AUD,0.0,16.236,16.256,16.856
20240426,GBP,0.0,31.064,31.074,32.244
20240426,KRW,0.0,16.2,16.4,20.2
20240426,AUD,0.0,16.224,16.244,16.844
20240426,CAD,0.0,18.216,18.226,18.926
20240426,CHF,0.0,27.201,27.221,28.171
20240426,CNY,0.0,0.0,3.427,3.567
20240426,DKK,0.0,0.0,3.543,3.713
20240426,EUR,0.0,26.231,26.441,27.731
20240426,HKD,0.0,3.107,3.117,3.312
20240426,JPY,0.0,156.54,156.69,166.24
20240426,LAK,0.0,0.0,0.69,1.39
20240426,NOK,0.0,0.0,2.218,2.338
20240426,NZD,0.0,14.792,14.802,15.382
20240426,SEK,0.0,0.0,2.24,2.375
20240426,SGD,0.0,18.043,18.053,18.853
20240426,THB,0.0,632.24,672.24,700.24
20240426,USD,24.246,25.06,25.06,25.458
20240425,SGD,0.0,18.07,18.08,18.88
20240425,NZD,0.0,14.792,14.802,15.382
20240425,SEK,0.0,0.0,2.248,2.383
20240425,CHF,0.0,27.22,27.24,28.19
20240425,THB,0.0,631.49,671.49,699.49
20240425,USD,24.264,25.07,25.07,25.477
20240425,AUD,0.0,16.168,16.188,16.788
20240425,NOK,0.0,0.0,2.226,2.346
20240425,LAK,0.0,0.0,0.69,1.39
20240425,KRW,0.0,16.24,16.44,20.24
20240425,DKK,0.0,0.0,3.554,3.724
20240425,JPY,0.0,158.77,158.92,168.47
20240425,CNY,0.0,0.0,3.432,3.572
20240425,CAD,0.0,18.202,18.212,18.912
20240425,EUR,0.0,26.313,26.523,27.813
20240425,HKD,0.0,3.108,3.118,3.313
20240425,GBP,0.0,31.115,31.125,32.295
20240424,KRW,0.0,16.25,16.45,20.25
20240424,USD,24.274,25.135,25.135,25.487
20240424,THB,0.0,632.5,672.5,700.5
20240424,SGD,0.0,18.097,18.107,18.907
20240424,SEK,0.0,0.0,2.259,2.394
20240424,NZD,0.0,14.798,14.808,15.388
20240424,NOK,0.0,0.0,2.231,2.351
20240424,LAK,0.0,0.0,0.69,1.39
20240424,HKD,0.0,3.115,3.125,3.32
20240424,JPY,0.0,159.64,159.79,169.34
20240424,GBP,0.0,31.05,31.06,32.23
20240424,DKK,0.0,0.0,3.552,3.722
20240424,CNY,0.0,0.0,3.437,3.577
20240424,CHF,0.0,27.283,27.303,28.253
20240424,CAD,0.0,18.214,18.224,18.924
20240424,AUD,0.0,16.171,16.191,16.791
20240424,EUR,0.0,26.298,26.508,27.798
20240423,CAD,0.0,18.305,18.315,19.015
20240423,AUD,0.0,16.182,16.202,16.802
20240423,JPY,0.0,160.2,160.35,169.9
20240423,SEK,0.0,0.0,2.278,2.413
20240423,NOK,0.0,0.0,2.25,2.37
20240423,LAK,0.0,0.0,0.7,1.4
20240423,KRW,0.0,16.32,16.52,20.32
20240423,SGD,0.0,18.13,18.14,18.94
20240423,HKD,0.0,3.118,3.128,3.323
20240423,GBP,0.0,31.111,31.121,32.291
20240423,EUR,0.0,26.372,26.582,27.872
20240423,DKK,0.0,0.0,3.561,3.731
20240423,CNY,0.0,0.0,3.443,3.583
20240423,CHF,0.0,27.395,27.415,28.365
20240423,THB,0.0,636.05,676.05,704.05
20240423,USD,24.275,25.17,25.17,25.488
20240423,NZD,0.0,14.852,14.862,15.442
20240422,USD,24.272,25.17,25.17,25.485
20240422,SGD,0.0,18.118,18.128,18.928
20240422,SEK,0.0,0.0,2.258,2.393
20240422,NZD,0.0,14.785,14.795,15.375
20240422,NOK,0.0,0.0,2.229,2.349
20240422,LAK,0.0,0.0,0.7,1.4
20240422,KRW,0.0,16.27,16.47,20.27
20240422,JPY,0.0,160.18,160.33,169.88
20240422,HKD,0.0,3.118,3.128,3.323
20240422,GBP,0.0,30.859,30.869,32.039
20240422,EUR,0.0,26.243,26.453,27.743
20240422,DKK,0.0,0.0,3.543,3.713
20240422,CNY,0.0,0.0,3.443,3.583
20240422,THB,0.0,633.36,673.36,701.36
20240422,CAD,0.0,18.242,18.252,18.952
20240422,AUD,0.0,16.074,16.094,16.694
20240422,CHF,0.0,27.38,27.4,28.35
20240420,CAD,0.0,18.177,18.187,18.887
20240420,CHF,0.0,27.419,27.439,28.389
20240420,CNY,0.0,0.0,3.442,3.582
20240420,DKK,0.0,0.0,3.542,3.712
20240420,EUR,0.0,26.237,26.447,27.737
20240420,GBP,0.0,30.905,30.915,32.085
20240420,HKD,0.0,3.117,3.127,3.322
20240420,AUD,0.0,16.001,16.021,16.621
20240420,KRW,0.0,16.3,16.5,20.3
20240420,LAK,0.0,0.0,0.7,1.4
20240420,NOK,0.0,0.0,2.228,2.348
20240420,NZD,0.0,14.723,14.733,15.313
20240420,SEK,0.0,0.0,2.253,2.388
20240420,SGD,0.0,18.116,18.126,18.926
20240420,THB,0.0,637.47,677.47,705.47
20240420,JPY,0.0,160.25,160.4,169.95
20240420,USD,24.26,25.15,25.15,25.473
20240419,CNY,0.0,0.0,3.442,3.582
20240419,NOK,0.0,0.0,2.224,2.344
20240419,CAD,0.0,18.171,18.181,18.881
20240419,AUD,0.0,15.981,16.001,16.601
20240419,CHF,0.0,27.422,27.442,28.392
20240419,USD,24.26,25.15,25.15,25.473
20240419,SGD,0.0,18.106,18.116,18.916
20240419,SEK,0.0,0.0,2.249,2.384
20240419,NZD,0.0,14.703,14.713,15.293
20240419,THB,0.0,637.0,677.0,705.0
20240419,LAK,0.0,0.0,0.7,1.4
20240419,KRW,0.0,16.24,16.44,20.24
20240419,JPY,0.0,160.29,160.44,169.99
20240419,HKD,0.0,3.116,3.126,3.321
20240419,GBP,0.0,30.917,30.927,32.097
20240419,EUR,0.0,26.203,26.413,27.703
20240419,DKK,0.0,0.0,3.537,3.707
20240418,JPY,0.0,160.25,160.4,169.95
20240418,AUD,0.0,16.037,16.057,16.657
20240418,CAD,0.0,18.172,18.182,18.882
20240418,CHF,0.0,27.367,27.387,28.337
20240418,CNY,0.0,0.0,3.443,3.583
20240418,DKK,0.0,0.0,3.542,3.712
20240418,EUR,0.0,26.238,26.448,27.738
20240418,GBP,0.0,31.116,31.126,32.296
20240418,HKD,0.0,3.117,3.127,3.322
20240418,USD,24.231,25.145,25.145,25.44
20240418,KRW,0.0,16.24,16.44,20.24
20240418,NOK,0.0,0.0,2.225,2.345
20240418,NZD,0.0,14.775,14.785,15.365
20240418,SEK,0.0,0.0,2.249,2.384
20240418,SGD,0.0,18.118,18.128,18.928
20240418,THB,0.0,638.27,678.27,706.27
20240418,LAK,0.0,0.0,0.7,1.4
20240417,HKD,0.0,3.117,3.127,3.322
20240417,SEK,0.0,0.0,2.239,2.374
20240417,NZD,0.0,14.746,14.756,15.336
20240417,NOK,0.0,0.0,2.224,2.344
20240417,LAK,0.0,0.0,0.7,1.4
20240417,KRW,0.0,16.18,16.38,20.18
20240417,JPY,0.0,160.54,160.69,170.24
20240417,DKK,0.0,0.0,3.538,3.708
20240417,GBP,0.0,31.056,31.066,32.236
20240417,EUR,0.0,26.213,26.423,27.713
20240417,USD,24.231,25.145,25.145,25.44
20240417,CNY,0.0,0.0,3.442,3.582
20240417,CHF,0.0,27.374,27.394,28.344
20240417,CAD,0.0,18.103,18.113,18.813
20240417,AUD,0.0,16.002,16.022,16.622
20240417,THB,0.0,638.28,678.28,706.28
20240417,SGD,0.0,18.104,18.114,18.914
20240416,AUD,0.0,15.88,15.9,16.5
20240416,JPY,0.0,159.33,159.48,169.03
20240416,USD,24.141,25.015,25.015,25.348
20240416,SGD,0.0,17.964,17.974,18.774
20240416,SEK,0.0,0.0,2.234,2.369
20240416,NZD,0.0,14.615,14.625,15.205
20240416,NOK,0.0,0.0,2.221,2.341
20240416,LAK,0.0,0.0,0.69,1.39
20240416,THB,0.0,636.82,676.82,704.82
20240416,HKD,0.0,3.098,3.108,3.303
20240416,CNY,0.0,0.0,3.423,3.563
20240416,CAD,0.0,17.984,17.994,18.694
20240416,CHF,0.0,27.171,27.191,28.141
20240416,KRW,0.0,15.96,16.16,19.96
20240416,DKK,0.0,0.0,3.51,3.68
20240416,GBP,0.0,30.871,30.881,32.051
20240416,EUR,0.0,26.0,26.21,27.5
20240415,HKD,0.0,3.087,3.097,3.292
20240415,SEK,0.0,0.0,2.237,2.372
20240415,NZD,0.0,14.65,14.66,15.24
20240415,NOK,0.0,0.0,2.22,2.34
20240415,LAK,0.0,0.0,0.69,1.39
20240415,KRW,0.0,15.94,16.14,19.94
20240415,JPY,0.0,159.06,159.21,168.76
20240415,EUR,0.0,25.932,26.142,27.432
20240415,GBP,0.0,30.818,30.828,31.998
20240415,DKK,0.0,0.0,3.501,3.671
20240415,USD,24.096,24.935,24.975,25.301
20240415,CHF,0.0,27.044,27.064,28.014
20240415,CAD,0.0,17.986,17.996,18.696
20240415,THB,0.0,631.84,671.84,699.84
20240415,AUD,0.0,15.952,15.972,16.572
20240415,CNY,0.0,0.0,3.409,3.549
20240415,SGD,0.0,17.928,17.938,18.738
20240413,USD,24.082,24.768,24.808,25.228
20240413,HKD,0.0,3.062,3.072,3.267
20240413,THB,0.0,631.29,671.29,699.29
20240413,SGD,0.0,17.816,17.826,18.626
20240413,SEK,0.0,0.0,2.225,2.36
20240413,NZD,0.0,14.592,14.602,15.182
20240413,NOK,0.0,0.0,2.215,2.335
20240413,KRW,0.0,15.93,16.13,19.93
20240413,JPY,0.0,159.0,159.15,168.7
20240413,LAK,0.0,0.0,0.68,1.38
20240413,GBP,0.0,30.591,30.601,31.771
20240413,EUR,0.0,25.766,25.976,27.266
20240413,DKK,0.0,0.0,3.479,3.649
20240413,CNY,0.0,0.0,3.387,3.527
20240413,CHF,0.0,26.845,26.865,27.815
20240413,CAD,0.0,17.852,17.862,18.562
20240413,AUD,0.0,15.854,15.874,16.474
20240412,HKD,0.0,3.062,3.072,3.267
20240412,USD,24.082,24.768,24.808,25.228
20240412,CAD,0.0,17.862,17.872,18.572
20240412,CHF,0.0,26.896,26.916,27.866
20240412,CNY,0.0,0.0,3.387,3.527
20240412,DKK,0.0,0.0,3.479,3.649
20240412,EUR,0.0,25.764,25.974,27.264
20240412,GBP,0.0,30.584,30.594,31.764
20240412,JPY,0.0,159.17,159.32,168.87
20240412,AUD,0.0,15.864,15.884,16.484
20240412,KRW,0.0,15.86,16.06,19.86
20240412,LAK,0.0,0.0,0.68,1.38
20240412,NOK,0.0,0.0,2.216,2.336
20240412,NZD,0.0,14.607,14.617,15.197
20240412,SGD,0.0,17.82,17.83,18.63
20240412,THB,0.0,629.8,669.8,697.8
20240412,SEK,0.0,0.0,2.222,2.357
20240411,KRW,0.0,16.05,16.25,20.05
20240411,CAD,0.0,17.921,17.931,18.631
20240411,CHF,0.0,26.91,26.93,27.88
20240411,CNY,0.0,0.0,3.382,3.522
20240411,DKK,0.0,0.0,3.5,3.67
20240411,EUR,0.0,25.919,26.129,27.419
20240411,GBP,0.0,30.76,30.77,31.94
20240411,HKD,0.0,3.058,3.068,3.263
20240411,LAK,0.0,0.0,0.68,1.38
20240411,NOK,0.0,0.0,2.221,2.341
20240411,NZD,0.0,14.684,14.694,15.274
20240411,SEK,0.0,0.0,2.247,2.382
20240411,SGD,0.0,17.89,17.9,18.7
20240411,THB,0.0,629.84,669.84,697.84
20240411,USD,24.046,24.735,24.775,25.195
20240411,AUD,0.0,15.975,15.995,16.595
20240411,JPY,0.0,158.84,158.99,168.54
20240410,CAD,0.0,17.9,17.91,18.61
20240410,KRW,0.0,16.07,16.27,20.07
20240410,THB,0.0,627.4,667.4,695.4
20240410,SGD,0.0,17.86,17.87,18.67
20240410,SEK,0.0,0.0,2.248,2.383
20240410,NZD,0.0,14.628,14.638,15.23
20240410,NOK,0.0,0.0,2.219,2.353
20240410,LAK,0.0,0.0,0.68,1.38
20240410,JPY,0.0,158.87,159.02,168.57
20240410,AUD,0.0,15.898,15.918,16.6
20240410,HKD,0.0,3.053,3.063,3.258
20240410,GBP,0.0,30.68,30.69,31.86
20240410,EUR,0.0,25.911,26.121,27.411
20240410,DKK,0.0,0.0,3.499,3.669
20240410,CNY,0.0,0.0,3.377,3.517
20240410,CHF,0.0,26.782,26.802,27.752
20240410,USD,24.036,24.69,24.73,25.15
20240409,USD,24.037,24.695,24.735,25.155
20240409,SGD,0.0,17.981,17.991,18.791
20240409,SEK,0.0,0.0,2.285,2.42
20240409,NZD,0.0,14.847,14.857,15.437
20240409,NOK,0.0,0.0,2.256,2.376
20240409,LAK,0.0,0.0,0.68,1.38
20240409,KRW,0.0,16.26,16.46,20.26
20240409,JPY,0.0,160.22,160.37,169.92
20240409,HKD,0.0,3.055,3.065,3.26
20240409,GBP,0.0,31.048,31.058,32.228
20240409,AUD,0.0,16.2,16.22,16.82
20240409,EUR,0.0,26.223,26.433,27.723
20240409,DKK,0.0,0.0,3.541,3.711
20240409,CNY,0.0,0.0,3.379,3.519
20240409,CHF,0.0,27.098,27.118,28.068
20240409,CAD,0.0,18.06,18.07,18.77
20240409,THB,0.0,632.11,672.11,700.11
20240408,AUD,0.0,16.143,16.163,16.763
20240408,CAD,0.0,18.05,18.06,18.76
20240408,HKD,0.0,3.056,3.066,3.261
20240408,THB,0.0,626.38,666.38,694.38
20240408,CHF,0.0,27.025,27.045,27.995
20240408,CNY,0.0,0.0,3.38,3.52
20240408,DKK,0.0,0.0,3.539,3.709
20240408,EUR,0.0,26.206,26.416,27.706
20240408,GBP,0.0,30.989,30.999,32.169
20240408,USD,24.038,24.7,24.74,25.16
20240408,JPY,0.0,160.11,160.26,169.81
20240408,LAK,0.0,0.0,0.68,1.38
20240408,NOK,0.0,0.0,2.25,2.37
20240408,NZD,0.0,14.777,14.787,15.367
20240408,SEK,0.0,0.0,2.284,2.419
20240408,SGD,0.0,17.948,17.958,18.758
20240408,KRW,0.0,16.21,16.41,20.21
20240406,JPY,0.0,160.39,160.54,170.09
20240406,SGD,0.0,17.942,17.952,18.752
20240406,SEK,0.0,0.0,2.27,2.405
20240406,NZD,0.0,14.745,14.755,15.335
20240406,NOK,0.0,0.0,2.246,2.366
20240406,LAK,0.0,0.0,0.68,1.38
20240406,KRW,0.0,16.27,16.47,20.27
20240406,EUR,0.0,26.184,26.394,27.684
20240406,HKD,0.0,3.058,3.068,3.263
20240406,GBP,0.0,30.978,30.988,32.158
20240406,DKK,0.0,0.0,3.536,3.706
20240406,CNY,0.0,0.0,3.38,3.52
20240406,CHF,0.0,27.159,27.179,28.129
20240406,CAD,0.0,18.053,18.063,18.763
20240406,AUD,0.0,16.098,16.118,16.718
20240406,USD,24.038,24.705,24.745,25.165
20240406,THB,0.0,629.21,669.21,697.21
20240405,KRW,0.0,16.25,16.45,20.25
20240405,THB,0.0,628.93,668.93,696.93
20240405,SGD,0.0,17.951,17.961,18.761
20240405,SEK,0.0,0.0,2.272,2.407
20240405,NZD,0.0,14.755,14.765,15.345
20240405,NOK,0.0,0.0,2.248,2.368
20240405,LAK,0.0,0.0,0.68,1.38
20240405,JPY,0.0,160.42,160.57,170.12
20240405,HKD,0.0,3.058,3.068,3.263
20240405,GBP,0.0,30.959,30.969,32.139
20240405,EUR,0.0,26.182,26.392,27.682
20240405,DKK,0.0,0.0,3.535,3.705
20240405,CNY,0.0,0.0,3.38,3.52
20240405,CHF,0.0,27.174,27.194,28.144
20240405,CAD,0.0,18.064,18.074,18.774
20240405,AUD,0.0,16.113,16.133,16.733
20240405,USD,24.038,24.705,24.745,25.165
20240404,THB,0.0,627.07,667.07,695.07
20240404,USD,24.038,24.695,24.735,25.155
20240404,CHF,0.0,27.073,27.093,28.043
20240404,AUD,0.0,16.186,16.206,16.806
20240404,SGD,0.0,17.973,17.983,18.783
20240404,SEK,0.0,0.0,2.284,2.419
20240404,NZD,0.0,14.813,14.823,15.403
20240404,NOK,0.0,0.0,2.253,2.373
20240404,LAK,0.0,0.0,0.68,1.38
20240404,KRW,0.0,16.36,16.56,20.36
20240404,JPY,0.0,160.31,160.46,170.01
20240404,HKD,0.0,3.056,3.066,3.261
20240404,GBP,0.0,31.049,31.059,32.229
20240404,EUR,0.0,26.239,26.449,27.739
20240404,DKK,0.0,0.0,3.543,3.713
20240404,CNY,0.0,0.0,3.378,3.518
20240404,CAD,0.0,18.173,18.183,18.883
20240403,SEK,0.0,0.0,2.276,2.411
20240403,SGD,0.0,17.983,17.993,18.793
20240403,JPY,0.0,160.71,160.86,170.41
20240403,GBP,0.0,31.061,31.071,32.241
20240403,NZD,0.0,14.752,14.762,15.342
20240403,NOK,0.0,0.0,2.253,2.373
20240403,LAK,0.0,0.0,0.69,1.39
20240403,KRW,0.0,16.36,16.56,20.36
20240403,USD,24.02,24.76,24.8,25.22
20240403,HKD,0.0,3.065,3.075,3.27
20240403,EUR,0.0,26.231,26.441,27.731
20240403,DKK,0.0,0.0,3.542,3.712
20240403,CNY,0.0,0.0,3.387,3.527
20240403,THB,0.0,629.59,669.59,697.59
20240403,CHF,0.0,27.163,27.183,28.133
20240403,AUD,0.0,16.097,16.117,16.717
20240403,CAD,0.0,18.181,18.191,18.891
20240402,CNY,0.0,0.0,3.377,3.517
20240402,GBP,0.0,30.791,30.801,31.971
20240402,EUR,0.0,25.99,26.2,27.49
20240402,DKK,0.0,0.0,3.51,3.68
20240402,AUD,0.0,15.911,15.931,16.531
20240402,CHF,0.0,26.978,26.998,27.948
20240402,CAD,0.0,18.06,18.07,18.77
20240402,JPY,0.0,160.31,160.46,170.01
20240402,HKD,0.0,3.055,3.065,3.26
20240402,USD,24.005,24.685,24.725,25.145
20240402,KRW,0.0,16.24,16.44,20.24
20240402,NOK,0.0,0.0,2.219,2.339
20240402,NZD,0.0,14.607,14.617,15.197
20240402,SEK,0.0,0.0,2.251,2.386
20240402,SGD,0.0,17.886,17.896,18.696
20240402,THB,0.0,627.26,667.26,695.26
20240402,LAK,0.0,0.0,0.68,1.38
20240401,KRW,0.0,16.1,16.3,20.1
20240401,CHF,0.0,26.89,26.91,27.86
20240401,CNY,0.0,0.0,3.36,3.5
20240401,DKK,0.0,0.0,3.48,3.65
20240401,EUR,0.0,25.772,25.982,27.272
20240401,GBP,0.0,30.564,30.574,31.744
20240401,HKD,0.0,3.04,3.05,3.245
20240401,JPY,0.0,159.31,159.46,169.01
20240401,NZD,0.0,14.487,14.497,15.077
20240401,LAK,0.0,0.0,0.68,1.38
20240401,NOK,0.0,0.0,2.183,2.303
20240401,SEK,0.0,0.0,2.219,2.354
20240401,SGD,0.0,17.772,17.782,18.582
20240401,THB,0.0,625.29,665.29,693.29
20240401,USD,24.004,24.555,24.595,25.015
20240401,CAD,0.0,17.963,17.973,18.673
20240401,AUD,0.0,15.767,15.787,16.387
